slope,PP,output
58.74608918784897,109.9250211434436,0
43.60477808757168,56.10617756252181,0
43.60477808757168,56.10617756252181,0
52.16590257636627,45.59403452236443,0
52.16590257636627,45.59403452236443,0
64.43494336430226,24.78863905481997,0
46.29324174859512,70.20960990563034,0
66.67095213672246,11.49745859624817,0
66.67095213672246,16.24942530021069,0
64.24370118146754,0.0,0
58.445157759583054,39.47708415426309,0
64.15240186353428,29.334117676712044,0
48.80549511729846,164.208103895187,0
54.36325153018755,0.7104200900997969,0
63.038964806872386,100.2140091095121,0
12.26803848081246,4.243369842320679,0
28.57750020171261,1.165954387094829,0
55.03527949909473,37.48831896451302,0
33.600965218345806,59.962381968501724,0
40.3539976906317,0.45744052743539193,0
40.3539976906317,0.45744052743539193,0
24.54036080544198,163.8433528393509,0
37.23582260988594,1.5465717997401962,0
37.23582260988594,1.5465717997401962,0
37.23582260988594,1.5465717997401962,0
43.57232102961828,4.408483994007112,0
37.95890184207522,1.751759642735127,0
38.83498005758841,157.21414238862812,0
43.57232102961828,4.408483994007112,0
28.52147323463715,0.04939079359173777,0
31.962968628406472,1.602640700340273,0
36.05092000588179,2.715587738156322,0
27.43129454211252,19.124039369355838,0
28.83332081312685,0.0,0
19.5495036065874,0.017846046667546023,0
34.089496354525856,166.7262176181189,0
28.25923456583235,78.19489084077071,0
20.06097113186109,2.874557353730778,0
41.127172631436245,23.17478242800573,0
33.85519632632034,172.2899853918234,0
